year,make,model,trim,engine,epid,ebay_engine
1999,Dodge,Dakota,Sport Extended Cab Pickup 2-Door,2.5L,83274014,2.5L 2507CC 153Cu. In. l4 GAS OHV Naturally Aspirated
2007,Dodge,Ram 3500,SLT Standard Cab Pickup 2-Door,6.7L,83274195,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1992,Dodge,Spirit,ES Sedan 4-Door,2.5L,83274614,2.5L 2507CC 153Cu. In. l4 GAS SOHC Turbocharged
1988,Dodge,Dynasty,Base Sedan 4-Door,2.5L,83274782,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
1986,Dodge,Mini Ram,Base Mini Cargo Van 3-Door,2.6L,83274792,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Dodge,Dakota,SE Extended Cab Pickup 2-Door,2.5L,83274822,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Dodge,Ram 2500,SLT Extended Crew Cab Pickup 4-Door,6.7L,83274864,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2001,Dodge,Dakota,Base Standard Cab Pickup 2-Door,2.5L,83275052,2.5L 2507CC 153Cu. In. l4 GAS OHV Naturally Aspirated
2007,Dodge,Ram 3500,SLT Extended Crew Cab Pickup 4-Door,6.7L,83276884,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2004,Dodge,Caravan,SE Mini Passenger Van 4-Door,2.4L,83277584,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Dodge,Ram 3500,ST Cab & Chassis 2-Door,6.7L,83277785,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1998,Dodge,Avenger,Base Coupe 2-Door,2.0L,83277915,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Dodge,Ram 3500,Laramie Crew Cab Pickup 4-Door,6.7L,83278205,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2010,Dodge,Ram 2500,Laramie Extended Crew Cab Pickup 4-Door,6.7L,83278545,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1997,Dodge,Stratus,Base Sedan 4-Door,2.0L,83278715,2.0L 1996CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Dodge,Dakota,LE Standard Cab Pickup 2-Door,2.5L,83278785,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
1997,Dodge,Ram 3500,Base Extended Cab Pickup 2-Door,5.9L,83279005,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1986,Dodge,Colt,Vista Wagon 4-Door,2.0L,83279015,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
2006,Dodge,Sprinter 3500,Base Standard Cargo Van 3-Door,2.7L,83279645,2.7L 2687CC 165Cu. In. l5 DIESEL DOHC Turbocharged
2005,Dodge,Sprinter 2500,Base Standard Passenger Van 3-Door,2.7L,83279771,2.7L 2687CC 165Cu. In. l5 DIESEL DOHC Turbocharged
1995,Dodge,Ram 3500,Base Standard Cab Pickup 2-Door,5.9L,83280791,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1995,Dodge,Ram 3500,Base Extended Cab Pickup 2-Door,5.9L,83281242,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1992,Dodge,D350,Base Standard Cab Pickup 2-Door,5.9L,83281252,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1985,Dodge,Aries,SE Sedan 4-Door,2.6L,83281512,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
2010,Dodge,Ram 3500,SLT Cab & Chassis 4-Door,6.7L,83281792,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2009,Dodge,Ram 2500,Laramie Extended Crew Cab Pickup 4-Door,6.7L,83281812,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2009,Dodge,Ram 3500,SLT Extended Crew Cab Pickup 4-Door,6.7L,83282202,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1985,Dodge,Aries,LE Wagon 4-Door,2.6L,83283281,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Dodge,Daytona,Iroc Hatchback 2-Door,2.5L,83283561,2.5L 2507CC 153Cu. In. l4 GAS SOHC Turbocharged
1985,Dodge,Colt,E Hatchback 2-Door,1.5L,83283571,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
2003,Dodge,Ram 2500,ST Standard Cab Pickup 2-Door,5.9L,83283771,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1993,Dodge,Dakota,Base Standard Cab Pickup 2-Door,2.5L,83283801,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Dodge,Caliber,SXT Hatchback 4-Door,2.0L,83283811,2.0L 1998CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1998,Dodge,Neon,Sport Sedan 4-Door,2.0L,83283822,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1993,Dodge,Colt,GL Sedan 4-Door,1.8L,83283832,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
2005,Dodge,Neon,SRT-4 Sedan 4-Door,2.4L,83284211,2.4L 2429CC 148Cu. In. l4 GAS DOHC Turbocharged
1987,Dodge,Mini Ram,Base Mini Cargo Van 3-Door,2.6L,83284321,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
