year,make,model,trim,engine,epid,ebay_engine
2003,Isuzu,Ascender,LS Sport Utility 4-Door,4.2L,153463585,4.2L 256Cu. In. l6 GAS DOHC Naturally Aspirated
1987,Isuzu,Pickup,Base Extended Cab Pickup 2-Door,2.3L,153466156,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Pickup,DLX Extended Cab Pickup 2-Door,2.3L,153467794,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1992,Isuzu,Rodeo,S Sport Utility 4-Door,3.1L,153472562,3.1L 3137CC V6 GAS OHV Naturally Aspirated
2007,Isuzu,i-370,LS Extended Cab Pickup 2-Door,3.7L,153473496,3.7L 3654CC 223Cu. In. l5 GAS DOHC Naturally Aspirated
1991,Isuzu,Pickup,1 Ton Standard Cab Pickup 2-Door,2.3L,153473715,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1985,Isuzu,I-Mark,Base Coupe 2-Door,1.5L,153475496,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Pickup,DLX Standard Cab Pickup 2-Door,1.9L,153478782,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
2003,Isuzu,Rodeo,LSE Sport Utility 4-Door,2.2L,153488047,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1993,Isuzu,Rodeo,S Sport Utility 4-Door,3.2L,153489977,3.2L 3165CC V6 GAS SOHC Naturally Aspirated
1992,Isuzu,Amigo,S Sport Utility 2-Door,2.3L,153490437,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,2.3L,153500137,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
2000,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,4.3L,153508250,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1987,Isuzu,Trooper,LS Sport Utility 2-Door,2.3L,153510143,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1998,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,4.3L,153510693,4.3L 4294CC V6 GAS OHV Naturally Aspirated
1987,Isuzu,Pickup,Base Standard Cab Pickup 2-Door,1.9L,153511263,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
