year,make,model,trim,engine,epid,ebay_engine
2007,Toyota,Solara,SE Convertible 2-Door,3.3L,74035292,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
1989,Toyota,Camry,DLX Sedan 4-Door,2.5L,74035293,2.5L 2508CC V6 GAS DOHC Naturally Aspirated
2000,Toyota,Camry,XLE Sedan 4-Door,3.0L,74035393,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2000,Toyota,Sienna,CE Mini Passenger Van 4-Door,3.0L,74035913,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2001,Toyota,Solara,SLE Coupe 2-Door,3.0L,74035983,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2001,Toyota,Solara,SLE Convertible 2-Door,3.0L,74036023,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1992,Toyota,Pickup,DLX Extended Cab Pickup 2-Door,3.0L,74036053,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1998,Toyota,T100,SR5 Extended Cab Pickup 2-Door,3.4L,74036102,3.4L 3378CC V6 GAS DOHC Naturally Aspirated
1995,Toyota,Pickup,SR5 Extended Cab Pickup 2-Door,3.0L,74036143,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1991,Toyota,Pickup,DLX Standard Cab Pickup 2-Door,3.0L,74036233,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2007,Toyota,Highlander,Limited Sport Utility 4-Door,3.3L,74036442,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2004,Toyota,Solara,SE Convertible 2-Door,3.3L,74036655,3.3L 3300CC V6 GAS DOHC Naturally Aspirated
2004,Toyota,Camry,LE Sedan 4-Door,3.0L,74038966,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2005,Toyota,Solara,SE Convertible 2-Door,3.3L,74040826,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Toyota,Camry,XLE Sedan 4-Door,3.0L,74040905,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2006,Toyota,Solara,SE Convertible 2-Door,3.3L,74040975,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Toyota,Avalon,XL Sedan 4-Door,3.0L,74041508,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1998,Toyota,4Runner,Limited Sport Utility 4-Door,3.4L,74041518,3.4L 3378CC V6 GAS DOHC Naturally Aspirated
1989,Toyota,Camry,LE Wagon 4-Door,2.5L,74041538,2.5L 2508CC V6 GAS DOHC Naturally Aspirated
2007,Toyota,Solara,SLE Coupe 2-Door,3.3L,74041615,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
1995,Toyota,Camry,LE Wagon 4-Door,3.0L,74041638,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2000,Toyota,Avalon,XLS Sedan 4-Door,3.0L,74041688,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2001,Toyota,Avalon,XL Sedan 4-Door,3.0L,74041768,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2002,Toyota,Solara,SLE Convertible 2-Door,3.0L,74042298,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1999,Toyota,Sienna,CE Mini Passenger Van 4-Door,3.0L,74042318,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2003,Toyota,Solara,SE Convertible 2-Door,3.0L,74042358,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1990,Toyota,Pickup,SR5 Standard Cab Pickup 2-Door,3.0L,74042408,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1989,Toyota,Pickup,SR5 Standard Cab Pickup 2-Door,3.0L,74042468,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1989,Toyota,Pickup,DLX Standard Cab Pickup 2-Door,3.0L,74042478,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1993,Toyota,Pickup,SR5 Extended Cab Pickup 2-Door,3.0L,74042508,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2000,Toyota,Sienna,LE Mini Passenger Van 4-Door,3.0L,74042518,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1989,Toyota,Pickup,DLX Cab & Chassis 2-Door,3.0L,74042538,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1994,Toyota,Pickup,DLX Standard Cab Pickup 2-Door,3.0L,74042618,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2006,Toyota,Tundra,SR5 Crew Cab Pickup 4-Door,4.7L,74042756,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Toyota,Tundra,Limited Extended Cab Pickup 4-Door,4.7L,74042766,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Toyota,Solara,SLE Coupe 2-Door,3.3L,74042776,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Toyota,Sienna,CE Mini Cargo Van 5-Door,3.5L,74042845,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2007,Toyota,Solara,SE Coupe 2-Door,3.3L,74043396,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Toyota,RAV4,Base Sport Utility 4-Door,3.5L,74044606,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
1988,Toyota,4Runner,SR5 Sport Utility 2-Door,3.0L,74046950,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2003,Toyota,4Runner,SR5 Sport Utility 4-Door,4.7L,74047110,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2001,Toyota,Avalon,XLS Sedan 4-Door,3.0L,74047140,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2003,Toyota,Avalon,XLS Sedan 4-Door,3.0L,74047150,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1990,Toyota,4Runner,SR5 Sport Utility 4-Door,3.0L,74047180,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1995,Toyota,Camry,LE Sedan 4-Door,3.0L,74047230,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2002,Toyota,Camry,SE Sedan 4-Door,3.0L,74047270,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1988,Toyota,Camry,LE Wagon 4-Door,2.5L,74047280,2.5L 2508CC V6 GAS DOHC Naturally Aspirated
2002,Toyota,Camry,LE Sedan 4-Door,3.0L,74047400,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2003,Toyota,Solara,SE Coupe 2-Door,3.0L,74047850,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1989,Toyota,Pickup,SR5 Cab & Chassis 2-Door,3.0L,74048160,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2002,Toyota,Sequoia,Limited Sport Utility 4-Door,4.7L,74048190,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
1993,Toyota,Pickup,DLX Standard Cab Pickup 2-Door,3.0L,74048240,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1995,Toyota,Pickup,DLX Standard Cab Pickup 2-Door,3.0L,74048290,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2003,Toyota,Sequoia,Limited Sport Utility 4-Door,4.7L,74048300,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2002,Toyota,Tundra,SR5 Extended Cab Pickup 4-Door,4.7L,74048490,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
1994,Toyota,Camry,LE Wagon 4-Door,3.0L,74050623,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2004,Toyota,4Runner,Limited Sport Utility 4-Door,4.7L,74051789,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2004,Toyota,Solara,SLE Convertible 2-Door,3.3L,74051879,3.3L 3300CC V6 GAS DOHC Naturally Aspirated
