year,make,model,trim,engine,epid,ebay_engine
2001,Mercury,Cougar,Base Coupe 2-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2001,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2001,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2001,Mercury,Mountaineer,Base Sport Utility 4-Door,5.0L,,5.0L 302Cu. In. V8 GAS OHV Naturally Aspirated
2001,Mercury,Sable,LS Premium Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Mercury,Sable,LS Sedan 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated
2001,Mercury,Sable,LS Premium Wagon 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Mercury,Sable,LS Wagon 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Mercury,Sable,GS Sedan 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated
2001,Mercury,Sable,GS Wagon 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated
2001,Mercury,Villager,Sport Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
2001,Mercury,Villager,Estate Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
2001,Mercury,Villager,Base Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
2000,Mercury,Cougar,Base Coupe 2-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated
2000,Mercury,Cougar,V6 Coupe 2-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2000,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2000,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2000,Mercury,Mountaineer,Base Sport Utility 4-Door,5.0L,,5.0L 302Cu. In. V8 GAS OHV Naturally Aspirated
2000,Mercury,Mystique,GS Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated
2000,Mercury,Mystique,LS Sedan 4-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Mercury,Sable,LS Premium Wagon 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Mercury,Sable,LS Premium Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Mercury,Sable,LS Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Mercury,Sable,GS Sedan 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated
2000,Mercury,Sable,GS Wagon 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated
2000,Mercury,Villager,Sport Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
2000,Mercury,Villager,Estate Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
2000,Mercury,Villager,Base Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
1999,Mercury,Cougar,Base Coupe 2-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Mercury,Cougar,V6 Coupe 2-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
1999,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
1999,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
1999,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
1999,Mercury,Mountaineer,Base Sport Utility 4-Door,5.0L,,5.0L 302Cu. In. V8 GAS OHV Naturally Aspirated
1999,Mercury,Mystique,GS Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Mercury,Mystique,LS Sedan 4-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
1999,Mercury,Sable,GS Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
1999,Mercury,Sable,LS Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
1999,Mercury,Sable,LS Wagon 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
1999,Mercury,Tracer,LS Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Mercury,Tracer,GS Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Mercury,Tracer,LS Wagon 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Mercury,Tracer,Trio Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Mercury,Villager,Estate Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
1999,Mercury,Villager,Sport Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
1999,Mercury,Villager,Base Mini Passenger Van 3-Door,3.3L,,3.3L 3275CC V6 GAS SOHC Naturally Aspirated
1998,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
1998,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
1998,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
1998,Mercury,Mountaineer,Base Sport Utility 4-Door,5.0L,,5.0L 302Cu. In. V8 GAS OHV Naturally Aspirated
1998,Mercury,Mystique,GS Sedan 4-Door,2.0L,,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated
1998,Mercury,Mystique,LS Sedan 4-Door,2.5L,,2.5L 2450CC 155Cu. In. V6 GAS DOHC Naturally Aspirated
