year,make,model,trim,engine,epid,ebay_engine
2000,Chrysler,Town & Country,LXi Mini Passenger Van 4-Door,3.3L,109957563,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2006,Chrysler,Pacifica,Base Sport Utility 4-Door,3.5L,109957900,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1991,Chrysler,New Yorker,Salon Sedan 4-Door,3.3L,109959283,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2009,Chrysler,Aspen,Limited Sport Utility 4-Door,4.7L,109959688,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
1992,Chrysler,New Yorker,Salon Sedan 4-Door,3.3L,109959850,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2005,Chrysler,Town & Country,Limited Mini Passenger Van 4-Door,3.3L,109959883,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2007,Chrysler,Pacifica,Limited Sport Utility 4-Door,4.0L,109960638,4.0L 3952CC 241Cu. In. V6 GAS SOHC Naturally Aspirated
1990,Chrysler,Imperial,Base Sedan 4-Door,3.3L,109960780,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1993,Chrysler,New Yorker,Fifth Avenue Sedan 4-Door,3.3L,109960857,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1996,Chrysler,Town & Country,Base Mini Passenger Van 3-Door,3.3L,109961007,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2001,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,118261687,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2007,Chrysler,Pacifica,Base Sport Utility 4-Door,4.0L,109962787,4.0L 3952CC 241Cu. In. V6 GAS SOHC Naturally Aspirated
1998,Chrysler,Town & Country,LXi Mini Passenger Van 4-Door,3.8L,109962948,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2000,Chrysler,Grand Voyager,SE Mini Passenger Van 3-Door,3.3L,8039238096,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2006,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109966398,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2004,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109967218,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2004,Chrysler,Pacifica,Base Sport Utility 4-Door,3.5L,109967427,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1998,Chrysler,Town & Country,SX Mini Passenger Van 4-Door,3.3L,24052184712,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
1990,Chrysler,Town & Country,Base Mini Passenger Van 3-Door,3.3L,109968348,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1993,Chrysler,New Yorker,Salon Sedan 4-Door,3.3L,109969417,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1991,Chrysler,Daytona,Base Hatchback 2-Door,3.0L,11036881652,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
2021,Chrysler,Voyager,LXi Mini Passenger Van 4-Door,3.6L,11038309707,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2002,Chrysler,Sebring,LXi Convertible 2-Door,3.0L,11045477184,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
2021,Chrysler,Pacifica,Touring L Plus Mini Passenger Van 4-Door,3.6L,17048300784,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2000,Chrysler,Intrepid,ES Sedan 4-Door,2.7L,11048295111,2.7L 2736CC 167Cu. In. V6 GAS DOHC Naturally Aspirated
2022,Chrysler,Pacifica,Touring Mini Passenger Van 4-Door,3.6L,14051266850,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2023,Chrysler,Pacifica,Pinnacle Mini Passenger Van 4-Door,3.6L,11056442742,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2023,Chrysler,300,Touring Sedan 4-Door,3.6L,11057210737,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,200,S Convertible 2-Door,3.6L,112473591,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,Town & Country,Touring L Mini Passenger Van 4-Door,3.6L,112475294,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,Town & Country,Limited Mini Passenger Van 4-Door,3.6L,112480341,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,200,S Sedan 4-Door,3.6L,112481404,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,300,Base Sedan 4-Door,3.6L,112493464,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2003,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,112494762,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2011,Chrysler,200,LX Sedan 4-Door,3.6L,112498295,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,Touring Convertible 2-Door,3.6L,112498335,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,300,Limited Sedan 4-Door,3.6L,112503799,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,300,S Sedan 4-Door,3.6L,112505995,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
