year,make,model,trim,engine,epid,ebay_engine
1996,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250348772,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1996,Eagle,Summit,LX Wagon 3-Door,2.4L,25039226153,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1994,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250408614,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1993,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250417656,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1989,Eagle,Vista,Base Hatchback 2-Door,2.0L,25046126716,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Talon,DL Hatchback 2-Door,1.8L,250504478,1.8L 1755CC 107Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Talon,DL Hatchback 2-Door,1.8L,250505318,1.8L 1755CC 107Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,ESi Coupe 2-Door,1.8L,26038320792,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,ES Sedan 4-Door,1.8L,26038320863,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,DL Wagon 3-Door,1.8L,26038320873,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,Base Wagon 3-Door,2.4L,26039242310,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1991,Eagle,Vista,Base Wagon 4-Door,2.0L,26046145445,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,DL Coupe 2-Door,1.5L,26047176882,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Eagle,Talon,TSi Hatchback 2-Door,2.0L,27036072269,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1994,Eagle,Summit,DL Coupe 2-Door,1.8L,27038307068,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,LX Sedan 4-Door,1.8L,27038307094,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,DL Coupe 2-Door,1.8L,27038307096,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,Base Wagon 3-Door,2.4L,27039228303,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1990,Eagle,Vista,DL Sedan 4-Door,1.5L,27039837325,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,LX Sedan 4-Door,1.8L,28038313891,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,DL Wagon 3-Door,1.8L,28038313966,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Vista,GT Hatchback 2-Door,1.5L,28039845843,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Eagle,Summit,ES Sedan 4-Door,1.5L,28047168175,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1988,Eagle,Vista,Base Sedan 4-Door,1.5L,3039847642,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,DL Wagon 3-Door,1.5L,3047172882,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,LX Wagon 3-Door,1.8L,4038309010,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,DL Sedan 4-Door,2.4L,4039228785,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,DL Sedan 4-Door,1.8L,5038322128,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,LX Sedan 4-Door,1.8L,5038322220,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,DL Sedan 4-Door,1.8L,5038322283,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Vista,4x4 Wagon 4-Door,2.0L,5046145593,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,Base Wagon 3-Door,1.8L,6038322750,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,DL Wagon 3-Door,1.5L,6047177855,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Eagle,Talon,ESi Hatchback 2-Door,2.0L,7037925340,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1996,Eagle,Summit,LX Wagon 3-Door,1.8L,7038317079,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,DL Coupe 2-Door,2.4L,7039238037,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,DL Wagon 3-Door,2.4L,7039238043,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1991,Eagle,Premier,LX Sedan 4-Door,3.0L,73928724,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1989,Eagle,Premier,LX Sedan 4-Door,3.0L,73928824,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1996,Eagle,Vision,TSi Sedan 4-Door,3.5L,73928924,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1992,Eagle,Premier,LX Sedan 4-Door,3.0L,73957702,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1992,Eagle,Premier,ES Sedan 4-Door,3.0L,73957962,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1990,Eagle,Premier,LX Sedan 4-Door,3.0L,73965506,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1997,Eagle,Vision,ESi Sedan 4-Door,3.5L,73978909,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1993,Eagle,Vision,TSi Sedan 4-Door,3.5L,73978929,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1989,Eagle,Premier,ES Sedan 4-Door,3.0L,73984013,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1997,Eagle,Vision,TSi Sedan 4-Door,3.5L,73984153,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1990,Eagle,Premier,ES Sedan 4-Door,3.0L,73990858,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1994,Eagle,Vision,TSi Sedan 4-Door,3.5L,73996380,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1991,Eagle,Premier,ES Sedan 4-Door,3.0L,74012327,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1995,Eagle,Vision,TSi Sedan 4-Door,3.5L,74012437,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1991,Eagle,Premier,ES Limited Sedan 4-Door,3.0L,74042245,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1990,Eagle,Premier,ES Limited Sedan 4-Door,3.0L,74069368,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1992,Eagle,Premier,ES Limited Sedan 4-Door,3.0L,74091087,3.0L 2972CC 182Cu. In. V6 GAS SOHC Naturally Aspirated
1998,Eagle,Talon,ESi Hatchback 2-Door,2.0L,8037925776,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1996,Eagle,Summit,DL Sedan 4-Door,1.5L,8047169823,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,ES Coupe 2-Door,1.5L,8047170130,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Eagle,Summit,DL Sedan 4-Door,1.5L,8047171512,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,ESi Coupe 2-Door,1.5L,8047173759,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1989,Eagle,Summit,LX Sedan 4-Door,1.5L,83263524,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1989,Eagle,Medallion,LX Sedan 4-Door,2.2L,83294081,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Summit,DL Sedan 4-Door,1.5L,83294135,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1988,Eagle,Medallion,LX Sedan 4-Door,2.2L,83302139,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Summit,LX Sedan 4-Door,1.5L,83303425,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Eagle,Summit,DL Wagon 3-Door,1.8L,83304552,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1988,Eagle,Premier,LX Sedan 4-Door,2.5L,83305356,2.5L 150Cu. In. l4 GAS OHV Naturally Aspirated
1989,Eagle,Medallion,DL Wagon 4-Door,2.2L,83309145,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1989,Eagle,Summit,DL Sedan 4-Door,1.5L,83312906,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1989,Eagle,Premier,LX Sedan 4-Door,2.5L,83324463,2.5L 150Cu. In. l4 GAS OHV Naturally Aspirated
1989,Eagle,Summit,LX Sedan 4-Door,1.6L,83325573,1.6L 1597CC 98Cu. In. l4 GAS DOHC Naturally Aspirated
1989,Eagle,Medallion,DL Sedan 4-Door,2.2L,83325689,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1989,Eagle,Medallion,LX Wagon 4-Door,2.2L,83335000,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1988,Eagle,Medallion,DL Sedan 4-Door,2.2L,83346738,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1988,Eagle,Medallion,DL Wagon 4-Door,2.2L,83355600,2.2L 2163CC 132Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Summit,LX Sedan 4-Door,1.6L,83356200,1.6L 1597CC 98Cu. In. l4 GAS DOHC Naturally Aspirated
1992,Eagle,Summit,LX Wagon 3-Door,1.8L,83365297,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,DL Coupe 2-Door,1.8L,9038308623,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,LX Sedan 4-Door,2.4L,9039230709,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,LX Wagon 3-Door,2.4L,9039230784,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
