year,make,model,trim,engine,epid,ebay_engine
1987,GMC,G2500,Vandura Extended Cargo Van 3-Door,6.2L,73987346,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1991,GMC,G2500,Vandura Extended Cargo Van 3-Door,6.2L,73987366,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1996,GMC,Savana 2500,Base Standard Passenger Van 3-Door,5.7L,73987436,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,Savana 2500,Base Standard Cargo Van 3-Door,5.7L,73987446,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,Savana 2500,Base Standard Cargo Van 3-Door,5.0L,73987456,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,Savana 2500,SLE Standard Passenger Van 3-Door,5.0L,73987476,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1987,GMC,G3500,Magnavan Cutaway Van 2-Door,6.2L,73987536,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1988,GMC,G3500,Magnavan Cutaway Van 2-Door,5.7L,73987546,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1987,GMC,G3500,Magnavan Cutaway Van 2-Door,5.7L,73987556,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1999,GMC,K2500,Sierra SL Standard Cab Pickup 2-Door,5.7L,73987565,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,G3500,Magnavan Cutaway Van 2-Door,7.4L,73987566,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1999,GMC,K2500,Sierra SL Standard Cab Pickup 2-Door,7.4L,73987575,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1989,GMC,G3500,Rally Camper Special Cutaway Van 2-Door,5.7L,73987586,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1986,GMC,G3500,Rally Camper Special Cutaway Van 2-Door,5.7L,73987596,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1995,GMC,G3500,Vandura Special Cutaway Van 2-Door,7.4L,73987606,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,K2500,Sierra SLE Extended Cab Pickup 2-Door,5.7L,73987625,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1995,GMC,G3500,Vandura Special Cutaway Van 2-Door,6.5L,73987626,6.5L 395Cu. In. V8 DIESEL OHV Naturally Aspirated
1990,GMC,G3500,Rally Camper Special Cutaway Van 2-Door,5.7L,73987636,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
2000,GMC,K2500,Sierra SLE Extended Cab Pickup 2-Door,5.7L,73987655,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
2000,GMC,K2500,Sierra SL Crew Cab Pickup 4-Door,5.7L,73987665,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1998,GMC,K2500,Sierra SLT Extended Cab Pickup 2-Door,5.7L,73987675,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,G3500,Rally Standard Passenger Van 3-Door,5.7L,73987676,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,K2500,Sierra SLE Standard Cab Pickup 2-Door,5.0L,73987685,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,K2500,Sierra SLX Extended Cab Pickup 2-Door,5.7L,73987695,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,K2500,Sierra SLX Extended Cab Pickup 2-Door,6.2L,73987715,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1986,GMC,G3500,Rally STX Extended Passenger Van 3-Door,6.2L,73987716,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1991,GMC,K2500,Sierra Extended Cab Pickup 2-Door,7.4L,73987735,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1999,GMC,K2500,Sierra SLT Extended Cab Pickup 2-Door,7.4L,73987745,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,G3500,Rally STX Standard Passenger Van 3-Door,6.2L,73987746,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1989,GMC,K2500,Sierra Standard Cab Pickup 2-Door,6.2L,73987765,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1992,GMC,K2500,Sierra Extended Cab Pickup 2-Door,6.2L,73987775,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1993,GMC,K2500,Sierra Extended Cab Pickup 2-Door,6.2L,73987805,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1985,GMC,G3500,Vandura Extended Cargo Van 3-Door,6.2L,73987806,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1994,GMC,K2500,Sierra SL Standard Cab Pickup 2-Door,7.4L,73987815,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1991,GMC,K2500,Sierra Extended Cab Pickup 2-Door,5.7L,73987825,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1989,GMC,K2500,Sierra SLE Standard Cab Pickup 2-Door,5.7L,73987835,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1991,GMC,G3500,Vandura Extended Cargo Van 3-Door,6.2L,73987836,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1995,GMC,K2500,Sierra SL Standard Cab Pickup 2-Door,5.7L,73987865,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,G3500,Vandura Standard Cargo Van 3-Door,5.7L,73987866,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,G3500,Vandura Standard Cargo Van 3-Door,6.2L,73987876,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1989,GMC,K2500,Sierra SLE Standard Cab Pickup 2-Door,5.0L,73987925,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1990,GMC,G3500,Vandura Special Cutaway Van 2-Door,5.7L,73987936,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1990,GMC,K2500,Sierra SLE Extended Cab Pickup 2-Door,5.0L,73987945,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1996,GMC,G3500,Vandura Extended Cargo Van 3-Door,5.7L,73987946,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1996,GMC,Savana 3500,Base Extended Passenger Van 3-Door,7.4L,73987956,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1985,GMC,G3500,Vandura Special Cutaway Van 2-Door,4.3L,73987966,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1997,GMC,Savana 3500,Base Extended Cargo Van 3-Door,7.4L,73987976,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K2500,Sierra SLE Extended Cab Pickup 2-Door,5.7L,73987995,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
