year,make,model,trim,engine,epid,ebay_engine
1998,Saturn,SW2,Base Wagon 4-Door,1.9L,83258474,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Vue,Green Line Sport Utility 4-Door,2.4L,83261704,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2007,Saturn,Sky,Red Line Convertible 2-Door,2.0L,83262464,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged
1995,Saturn,SL1,Base Sedan 4-Door,1.9L,83267364,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Saturn,SC1,Base Coupe 2-Door,1.9L,83272194,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2001,Saturn,SC2,Base Coupe 3-Door,1.9L,83275002,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Saturn,SL,Base Sedan 4-Door,1.9L,83275832,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Saturn,SL1,Base Sedan 4-Door,1.9L,83279485,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2000,Saturn,SC1,Base Coupe 3-Door,1.9L,83283202,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2000,Saturn,SW2,Base Wagon 4-Door,1.9L,83283612,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1993,Saturn,SC1,Base Coupe 2-Door,1.9L,83285801,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Saturn,Vue,Green Line Sport Utility 4-Door,2.4L,83286195,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
1996,Saturn,SL2,Base Sedan 4-Door,1.9L,83287235,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Saturn,SC2,Base Coupe 3-Door,1.9L,83287795,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Saturn,SC1,Base Coupe 2-Door,1.9L,83289802,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2002,Saturn,SL1,Base Sedan 4-Door,1.9L,83289812,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2000,Saturn,SC2,Base Coupe 3-Door,1.9L,83290342,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1998,Saturn,SL1,Base Sedan 4-Door,1.9L,83291176,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Saturn,SL1,Base Sedan 4-Door,1.9L,83292541,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Saturn,SW1,Base Wagon 4-Door,1.9L,83292551,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Saturn,SW1,Base Wagon 4-Door,1.9L,83293581,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1999,Saturn,SL2,Base Sedan 4-Door,1.9L,83293975,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Saturn,Sky,Red Line Convertible 2-Door,2.0L,83297646,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged
1997,Saturn,SW2,Base Wagon 4-Door,1.9L,83299386,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1997,Saturn,SL1,Base Sedan 4-Door,1.9L,83299591,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
